play_id,game_id,old_game_id_x,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,nflverse_game_id,old_game_id_y,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,players_on_play,offense_players,defense_players,n_offense,n_defense,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type,offense_names,defense_names,offense_positions,defense_positions,offense_numbers,defense_numbers,old_game_id
1.0,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,,,,,,2020-09-13,900.0,1800.0,3600.0,Half1,0.0,,0.0,1.0,,0,15:00,ARI 35,0.0,,GAME,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4740977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462618,0.4537382,0.5462618,0.4537382,0.0,0.0,0.0,,,0.73739946,0.73739946,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2020,,,1.0,1.0,First down,1.0,"9/13/20, 16:25:48",,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0.0,GAME_START,0.0,,,,1.0,Field goal,,,,,,,,,,,,,,,,,,24,20,Home,-4,44,7.0,48.5,1,outdoors,grass,66.0,6.0,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,2020_01_ARI_SF,2020091311,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
39.0,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,35.0,2020-09-13,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,,0,15:00,ARI 35,0.0,41.0,"5-Z.Gonzalez kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,65.0,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046605235,0.14403701,0.0020718346,0.2260513,0.21260108,0.0038279337,0.40675035,0.0,0.0,1.4740977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462618,0.4537382,0.5462618,0.4537382,0.0,0.0,0.0,0.5462618,0.4537382,0.73739946,0.73739946,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z.Gonzalez,00-0033862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2020,,,1.0,1.0,First down,39.0,"9/13/20, 16:25:48",2020-09-13T20:25:48Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0.0,KICK_OFF,1.0,,,,1.0,Field goal,2020-09-13T20:25:48Z,6.0,3:10,2.0,0.0,1.0,1.0,1.0,15.0,KICKOFF,FIELD_GOAL,15:00,11:50,SF 25,ARI 34,39.0,197.0,24,20,Home,-4,44,7.0,48.5,1,outdoors,grass,66.0,6.0,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,2020_01_ARI_SF,2020091311,ARI,,,,,,45142;46331;46674;45037;46253;44878;42579;46377;39941;52416;52598;45008;46657;43697;43680;48268;46164;43915;47931;41358;46309;46671,00-0033258;00-0034490;00-0033862;00-0029747;00-0036356;00-0033580;00-0034473;00-0032577;00-0032560;00-0032848;00-0034487,00-0034073;00-0034730;00-0033783;00-0031961;00-0034115;00-0036429;00-0035166;00-0034263;00-0034982;00-0031061;00-0034286,11.0,11.0,,,,,,,,,,,,,
54.0,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,SF,75.0,2020-09-13,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,1.0,0,15:00,SF 25,10.0,41.0,"(15:00) (Shotgun) 10-J.Garoppolo pass short right to 85-G.Kittle to SF 30 for 5 yards (48-I.Simmons). PENALTY on ARI-48-I.Simmons, Horse Collar Tackle, 15 yards, enforced at SF 30. Caught at SF29. 1-YAC",pass,5.0,1.0,0.0,1.0,0.0,0.0,0.0,short,right,4.0,1.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046605235,0.14403701,0.0020718346,0.2260513,0.21260108,0.0038279337,0.40675035,0.0,0.0,1.4740977,1.2948378,1.2948378,-1.2948378,0.0,0.0,1.2948378,-1.2948378,-0.13278678,1.4276247,-0.13278678,1.4276247,-0.13278678,0.13278678,1.4276247,-1.4276247,-0.13278678,0.13278678,1.4276247,-1.4276247,0.5462618,0.4537382,0.5462618,0.4537382,0.033714652,-0.0023362637,-0.0023362637,0.57997644,0.42002356,0.73739946,0.73739946,0.0,0.0,0.033714652,-0.033714652,0.0,0.033714652,0.0,0.033714652,0.0,0.0,0.033714652,-0.033714652,0.0,0.0,0.033714652,-0.033714652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0031345,J.Garoppolo,5.0,00-0033288,G.Kittle,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,,00-0036356,,I.Simmons,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,ARI,00-0036356,I.Simmons,15.0,0.0,,Horse Collar Tackle,0.0,0.0,0.0,0.0,,,2020,0.7822789,21.77211,1.0,1.0,First down,54.0,"9/13/20, 16:25:48",2020-09-13T20:26:28Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0.0,PASS,0.0,,,,1.0,Field goal,2020-09-13T20:25:48Z,6.0,3:10,2.0,0.0,1.0,1.0,1.0,15.0,KICKOFF,FIELD_GOAL,15:00,11:50,SF 25,ARI 34,39.0,197.0,24,20,Home,-4,44,7.0,48.5,1,outdoors,grass,66.0,6.0,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0.0,1.0,J.Garoppolo,10.0,,,G.Kittle,85.0,1.0,0.0,1.0,0.0,1.0,00-0031345,,00-0033288,J.Garoppolo,10.0,00-0031345,G.Kittle,00-0033288,G.Kittle,00-0033288,0.0,1.0,1.2948378,0.50336975,4.275047,2.0,0.61930615,0.23969543,0.51505846,48.494156,2020_01_ARI_SF,2020091311,SF,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"2 DL, 5 LB, 4 DB",4.0,40078;46078;45069;46113;38551;45185;42718;47816;42395;49410;35522;52416;43404;42414;35443;37078;41403;42427;44959;44848;41291;42371,00-0029892;00-0034847;00-0033221;00-0034860;00-0033307;00-0031687;00-0031561;00-0027857;00-0033288;00-0031345;00-0032234,00-0029585;00-0035236;00-0031557;00-0035705;00-0027686;00-0036356;00-0032401;00-0027943;00-0031241;00-0032129;00-0033890,11.0,11.0,4.19,2.436,False,OUT,MAN_COVERAGE,COVER_1,,,,,,,
93.0,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,SF,55.0,2020-09-13,882.0,1782.0,3582.0,Half1,0.0,1.0,0.0,1.0,1.0,0,14:42,SF 45,10.0,41.0,(14:42) (Shotgun) 31-R.Mostert right tackle to ARI 41 for 14 yards (34-J.Thompson).,run,14.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,right,tackle,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004406921,0.099808544,0.0014860847,0.15465693,0.24984542,0.0048355,0.48496068,0.0,0.0,2.7689357,0.8572143,2.1520522,-2.1520522,0.8572143,-0.8572143,1.2948378,-1.2948378,,,0.0,0.0,-0.13278678,0.13278678,1.4276247,-1.4276247,-0.13278678,0.13278678,1.4276247,-1.4276247,0.57997644,0.42002356,0.57997644,0.42002356,0.024499059,0.041602254,0.041602254,0.6044755,0.3955245,0.7350632,0.7350632,0.024499059,-0.024499059,0.033714652,-0.033714652,,,0.0,0.0,0.0,0.0,0.033714652,-0.033714652,0.0,0.0,0.033714652,-0.033714652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0031687,R.Mostert,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,,00-0035705,,J.Thompson,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2020,,,2.0,1.0,First down,93.0,"9/13/20, 16:25:48",2020-09-13T20:27:19Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0.0,RUSH,0.0,,,,1.0,Field goal,2020-09-13T20:25:48Z,6.0,3:10,2.0,0.0,1.0,1.0,1.0,15.0,KICKOFF,FIELD_GOAL,15:00,11:50,SF 25,ARI 34,39.0,197.0,24,20,Home,-4,44,7.0,48.5,1,outdoors,grass,66.0,6.0,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0.0,1.0,,,R.Mostert,31.0,,,0.0,1.0,1.0,0.0,1.0,,00-0031687,,R.Mostert,31.0,00-0031687,R.Mostert,00-0031687,R.Mostert,00-0031687,0.0,1.0,0.8572143,,,,,,0.41335732,-41.33573,2020_01_ARI_SF,2020091311,SF,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"2 DL, 5 LB, 4 DB",,40078;46078;45069;46113;38551;45185;42718;47816;42395;49410;35522;52416;43404;42414;35443;37078;41403;44959;42427;44848;41291;42371,00-0029892;00-0034847;00-0033221;00-0034860;00-0033307;00-0031687;00-0031561;00-0027857;00-0033288;00-0031345;00-0032234,00-0029585;00-0035236;00-0031557;00-0035705;00-0027686;00-0036356;00-0032401;00-0027943;00-0031241;00-0032129;00-0033890,11.0,11.0,,,,,,,,,,,,,
118.0,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,41.0,2020-09-13,839.0,1739.0,3539.0,Half1,0.0,1.0,0.0,1.0,1.0,0,13:59,ARI 41,10.0,41.0,(13:59) 31-R.Mostert left end to ARI 39 for 2 yards (48-I.Simmons).,run,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,left,end,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044435808,0.07026419,0.0011319806,0.10199661,0.29510152,0.004311302,0.5227508,0.0,0.0,3.62615,-0.45466483,1.6973873,-1.6973873,0.40254948,-0.40254948,1.2948378,-1.2948378,,,0.0,0.0,-0.13278678,0.13278678,1.4276247,-1.4276247,-0.13278678,0.13278678,1.4276247,-1.4276247,0.6044755,0.3955245,0.6044755,0.3955245,-0.0040647388,0.0038627982,0.0038627982,0.60041076,0.39958924,0.77666545,0.77666545,0.02043432,-0.02043432,0.033714652,-0.033714652,,,0.0,0.0,0.0,0.0,0.033714652,-0.033714652,0.0,0.0,0.033714652,-0.033714652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0031687,R.Mostert,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,,00-0036356,,I.Simmons,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2020,,,3.0,0.0,Field goal,118.0,"9/13/20, 16:25:48",2020-09-13T20:28:02Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0.0,RUSH,0.0,,,,1.0,Field goal,2020-09-13T20:25:48Z,6.0,3:10,2.0,0.0,1.0,1.0,1.0,15.0,KICKOFF,FIELD_GOAL,15:00,11:50,SF 25,ARI 34,39.0,197.0,24,20,Home,-4,44,7.0,48.5,1,outdoors,grass,66.0,6.0,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0.0,0.0,,,R.Mostert,31.0,,,0.0,1.0,0.0,0.0,1.0,,00-0031687,,R.Mostert,31.0,00-0031687,R.Mostert,00-0031687,R.Mostert,00-0031687,0.0,1.0,-0.45466483,,,,,,0.44692025,-44.692024,2020_01_ARI_SF,2020091311,SF,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"2 DL, 5 LB, 4 DB",,40078;46078;46113;45069;38551;45185;42718;47816;42395;39941;35522;52416;43404;42414;35443;37078;41403;44959;42427;44848;41291;42371,00-0029892;00-0034847;00-0034860;00-0033221;00-0033307;00-0031687;00-0031561;00-0027857;00-0033288;00-0031345;00-0032234,00-0029585;00-0035236;00-0031557;00-0029747;00-0027686;00-0036356;00-0032401;00-0027943;00-0031241;00-0032129;00-0033890,11.0,11.0,,,,,,,,,,,,,
143.0,2020_01_ARI_SF,2020091311,SF,ARI,REG,1,SF,home,ARI,ARI,39.0,2020-09-13,801.0,1701.0,3501.0,Half1,0.0,1.0,0.0,1.0,2.0,0,13:21,ARI 39,8.0,41.0,(13:21) (Shotgun) 31-R.Mostert right end to ARI 45 for -6 yards (58-J.Hicks).,run,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,right,end,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004862495,0.080393784,0.0010788735,0.11963039,0.3206218,0.004703382,0.46870926,0.0,0.0,3.1714852,-1.7806598,-0.083272465,0.083272465,-1.3781103,1.3781103,1.2948378,-1.2948378,,,0.0,0.0,-0.13278678,0.13278678,1.4276247,-1.4276247,-0.13278678,0.13278678,1.4276247,-1.4276247,0.60041076,0.39958924,0.60041076,0.39958924,-0.077705026,-0.0749287,-0.0749287,0.52270573,0.47729427,0.78052825,0.78052825,-0.057270706,0.057270706,0.033714652,-0.033714652,,,0.0,0.0,0.0,0.0,0.033714652,-0.033714652,0.0,0.0,0.033714652,-0.033714652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0031687,R.Mostert,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032129,J.Hicks,,,,,,,,,,,,,ARI,,00-0032129,,J.Hicks,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2020,,,3.0,0.0,Field goal,143.0,"9/13/20, 16:25:48",2020-09-13T20:28:39Z,Levi's® Stadium,"Hazy Temp: 66° F, Humidity: 68%, Wind: NNW 6 mph",10012020-0913-1151-b440-3bd7f60a42ca,0,0.0,RUSH,0.0,,,,1.0,Field goal,2020-09-13T20:25:48Z,6.0,3:10,2.0,0.0,1.0,1.0,1.0,15.0,KICKOFF,FIELD_GOAL,15:00,11:50,SF 25,ARI 34,39.0,197.0,24,20,Home,-4,44,7.0,48.5,1,outdoors,grass,66.0,6.0,Kyle Shanahan,Kliff Kingsbury,SFO01,Levi's Stadium,0.0,0.0,,,R.Mostert,31.0,,,0.0,1.0,0.0,0.0,1.0,,00-0031687,,R.Mostert,31.0,00-0031687,R.Mostert,00-0031687,R.Mostert,00-0031687,0.0,1.0,-1.7806598,,,,,,0.6818581,-68.185814,2020_01_ARI_SF,2020091311,SF,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"2 DL, 5 LB, 4 DB",,40078;46078;45069;46113;38551;45185;42718;47816;39941;35522;52416;43404;42414;35443;37078;42443;41403;44959;42427;44848;41291;42371,00-0029892;00-0034847;00-0033221;00-0034860;00-0033307;00-0031687;00-0031561;00-0027857;00-0033288;00-0031345;00-0032234,00-0029585;00-0035236;00-0029747;00-0027686;00-0036356;00-0032401;00-0027943;00-0032107;00-0031241;00-0032129;00-0033890,11.0,11.0,,,,,,,,,,,,,
